,Subject Age Group,Stop Resolution,Weapon Type,Officer Gender,Officer Race,Subject Perceived Race,Subject Perceived Gender,Officer Age,Weekday,Time of Month,Precinct,Watch,Final Call Re-map,Initial Call Re-map
11782,3,0,None,0,White,African American,0,5,4,1,WEST,2,unknown,unknown
11783,3,0,None,1,White,White,0,2,0,2,TRAINING,0,unknown,unknown
11784,3,0,None,1,White,White,0,4,2,2,EAST,3,unknown,unknown
11785,3,0,None,1,White,White,1,4,2,2,EAST,3,unknown,unknown
11786,3,0,None,0,White,Multi-Racial,1,3,3,2,WEST,3,unknown,unknown
11787,3,0,None,0,White,African American,1,3,4,2,WEST,3,unknown,unknown
11788,3,0,Lethal Blade,0,White,White,0,4,4,2,SOUTH,2,unknown,unknown
11789,3,0,None,0,White,African American,0,5,6,2,NORTH,2,unknown,unknown
11790,3,0,None,0,White,White,0,3,6,2,TRAINING,0,unknown,unknown
11791,3,0,None,0,White,White,0,3,2,3,WEST,2,unknown,unknown
11792,3,0,None,0,White,White,1,3,2,3,NORTH,1,unknown,unknown
11793,3,0,None,0,White,White,1,5,1,3,WEST,2,unknown,unknown
11794,3,0,None,0,White,African American,0,4,3,3,EAST,1,unknown,unknown
11795,2,0,Unknown,0,White,Unknown,0,2,6,2,WEST,3,disturbance,disturbance
11796,2,0,Unknown,1,White,Unknown,0,4,0,2,SOUTH,2,assist others,auto
11797,2,0,Unknown,0,White,White,1,3,6,1,SOUTH,2,traffic,under influence
11798,2,1,Unknown,0,White,Asian,1,4,3,2,WEST,2,domestic violence,disturbance
11799,2,1,Unknown,0,White,White,0,4,6,2,SOUTH,1,vice,suspicious
11800,2,1,Unknown,0,White,African American,0,3,5,3,SOUTH,2,traffic,auto
11801,2,0,Unknown,0,White,Unknown,0,4,4,1,WEST,3,domestic violence,unknown
11802,2,0,Unknown,0,White,African American,0,4,2,2,EAST,2,auto,traffic
11803,2,0,Unknown,0,Unknown,White,0,3,3,2,SOUTH,3,suspicious,suspicious
11804,2,1,Unknown,0,Multi-Racial,White,0,3,3,2,WEST,1,traffic,homicide
11805,2,0,Unknown,0,African American,White,0,5,5,2,SOUTH,3,suspicious,suspicious
11806,2,0,Unknown,0,Unknown,Unknown,1,4,0,3,SOUTHWEST,2,suspicious,suspicious
11807,2,0,Unknown,0,White,White,0,3,2,2,NORTH,3,under influence,trespass
11808,3,1,None,0,White,Hispanic,0,4,6,2,EAST,3,unknown,unknown
11809,3,1,None,0,White,White,0,4,4,3,NORTH,1,unknown,unknown
11810,3,1,None,0,White,African American,1,3,3,2,WEST,2,unknown,unknown
11811,3,1,None,0,White,African American,0,4,6,2,WEST,2,unknown,unknown
11812,3,1,None,0,White,White,0,4,1,3,Unknown,0,unknown,unknown
11813,3,1,None,1,White,White,1,3,5,2,NORTH,3,under influence,theft
11814,3,1,None,0,White,African American,1,3,1,2,WEST,2,unknown,unknown
11815,3,0,None,0,White,White,0,4,5,2,Unknown,0,unknown,unknown
11816,3,0,None,0,White,White,0,4,5,2,Unknown,0,unknown,unknown
11817,3,0,None,0,Native,White,1,5,6,3,Unknown,0,unknown,unknown
11818,3,0,None,0,Multi-Racial,White,1,3,4,2,Unknown,0,unknown,unknown
11819,3,0,None,0,White,Unknown,2,3,5,1,Unknown,0,unknown,unknown
11820,3,0,None,1,African American,White,0,3,1,1,Unknown,0,unknown,unknown
11821,3,0,None,0,White,African American,0,3,1,1,Unknown,0,unknown,unknown
11822,3,0,None,0,White,White,0,4,3,1,Unknown,0,unknown,unknown
11823,3,0,None,0,White,Unknown,0,3,0,2,Unknown,0,unknown,unknown
11824,3,0,None,0,White,White,1,4,2,2,EAST,3,unknown,unknown
11825,3,0,None,0,Hispanic,White,0,3,2,2,WEST,3,unknown,unknown
11826,3,0,None,0,White,Unknown,0,4,4,2,NORTH,3,unknown,unknown
11827,3,0,None,0,White,Multi-Racial,0,5,5,3,NORTH,2,unknown,unknown
11828,3,0,None,0,White,White,0,5,6,3,WEST,0,unknown,unknown
11829,3,0,None,0,White,White,1,3,2,3,NORTH,3,unknown,unknown
11830,3,0,None,0,White,African American,0,4,2,3,EAST,1,unknown,unknown
11831,3,0,None,0,White,White,0,3,1,3,NORTH,3,unknown,unknown
11832,3,0,None,0,White,White,0,2,2,3,WEST,2,unknown,unknown
11833,3,0,None,1,Multi-Racial,Multi-Racial,0,4,4,3,SOUTH,1,unknown,unknown
11834,3,0,None,0,White,White,0,4,4,3,WEST,2,unknown,unknown
11835,3,0,None,0,White,White,0,4,5,3,NORTH,2,unknown,unknown
11836,3,0,None,0,White,White,0,3,5,3,WEST,2,unknown,unknown
11837,3,0,None,1,White,White,0,2,6,3,TRAINING,0,unknown,unknown
11838,3,0,None,0,White,White,0,3,0,1,NORTH,3,unknown,unknown
11839,3,0,None,0,White,African American,0,3,1,1,EAST,3,unknown,unknown
11840,3,0,None,0,White,White,1,5,1,1,NORTH,2,unknown,unknown
11841,3,0,None,0,White,Asian,0,3,2,1,SOUTH,2,unknown,unknown
11842,3,0,None,0,White,African American,0,3,3,1,WEST,3,unknown,unknown
11843,3,0,None,0,White,White,0,4,5,1,EAST,3,unknown,unknown
11844,3,0,None,0,White,White,0,2,6,1,EAST,3,unknown,unknown
11845,3,0,None,0,White,White,1,2,4,1,WEST,2,unknown,unknown
11846,3,0,None,0,White,White,0,4,1,2,EAST,1,unknown,unknown
11847,3,0,None,0,White,White,1,4,1,2,NORTH,2,unknown,unknown
11848,3,0,None,0,White,African American,1,3,2,2,EAST,2,unknown,unknown
11849,3,0,None,0,White,Multi-Racial,0,4,3,2,WEST,2,unknown,unknown
11850,3,0,None,0,White,White,1,2,3,2,WEST,2,unknown,unknown
11851,3,0,None,1,Multi-Racial,Multi-Racial,0,4,5,2,SOUTH,1,unknown,unknown
11852,3,1,None,0,White,White,0,2,6,1,EAST,3,unknown,unknown
11853,3,0,None,0,White,Hispanic,1,4,0,2,SOUTHWEST,0,unknown,unknown
11854,3,0,None,0,Native,White,0,4,3,2,EAST,1,unknown,unknown
11855,3,0,None,0,White,Asian,0,3,5,2,WEST,3,unknown,unknown
11856,3,0,None,0,Asian,African American,0,3,5,2,SOUTHWEST,3,unknown,unknown
11857,3,0,None,0,White,African American,1,4,5,2,SOUTH,3,unknown,unknown
11858,3,0,None,0,White,African American,0,3,5,2,WEST,2,unknown,unknown
11859,3,0,None,0,White,White,1,4,6,2,EAST,1,unknown,unknown
11860,3,0,None,0,White,African American,0,3,0,2,WEST,2,unknown,unknown
11861,3,0,None,0,White,White,0,4,2,3,EAST,3,unknown,unknown
11862,3,0,None,0,White,Native,1,3,3,3,TRAINING,0,unknown,unknown
11863,3,0,None,0,White,Native,1,4,4,3,EAST,1,unknown,unknown
11864,3,0,None,0,White,Hispanic,0,3,5,3,SOUTH,2,unknown,unknown
11865,3,0,None,0,White,White,0,5,3,1,SOUTHWEST,1,unknown,unknown
11866,3,0,None,0,White,Unknown,0,4,3,1,WEST,2,unknown,unknown
11867,3,0,None,1,White,White,1,4,5,1,NORTH,3,unknown,unknown
11868,3,0,None,0,White,White,1,3,6,1,TRAINING,0,unknown,unknown
11869,3,0,None,0,White,Native,0,4,3,3,WEST,2,unknown,unknown
11870,3,0,None,0,White,African American,0,3,5,3,WEST,2,unknown,unknown
11871,3,0,None,0,White,African American,0,4,6,3,WEST,3,unknown,unknown
11872,3,0,Firearm,0,White,African American,0,5,3,1,SOUTH,3,unknown,unknown
11873,3,0,None,0,White,White,0,4,4,1,SOUTHWEST,3,unknown,unknown
11874,3,0,None,1,White,White,0,4,4,1,WEST,3,unknown,unknown
11875,3,0,Lethal Blade,0,White,African American,0,3,6,1,TRAINING,0,unknown,unknown
11876,3,0,None,0,White,White,0,3,4,2,WEST,3,unknown,unknown
11877,3,0,None,0,White,White,0,5,5,2,WEST,1,unknown,unknown
11878,3,0,None,0,Asian,African American,1,4,5,2,WEST,2,unknown,unknown
11879,3,0,None,1,White,White,0,4,5,2,NORTH,3,unknown,unknown
11880,3,0,None,0,Native,African American,1,4,0,2,SOUTH,1,unknown,unknown
11881,3,0,None,0,White,Multi-Racial,0,4,0,2,WEST,2,unknown,unknown
11882,3,0,None,0,White,White,0,4,1,2,NORTH,3,unknown,unknown
11883,3,0,None,0,White,Asian,0,3,3,2,NORTH,3,unknown,unknown
11884,3,0,None,1,African American,White,0,3,1,3,EAST,1,unknown,unknown
11885,3,0,None,0,White,African American,0,3,1,3,WEST,2,unknown,unknown
11886,3,0,None,0,Asian,White,0,4,3,1,WEST,2,unknown,unknown
11887,3,0,None,0,White,African American,1,3,3,1,WEST,3,unknown,unknown
11888,3,0,None,0,White,White,0,3,6,1,WEST,3,unknown,unknown
11889,3,0,None,0,White,African American,0,4,0,1,NORTH,2,unknown,unknown
11890,3,0,None,0,Asian,White,0,4,6,1,WEST,2,unknown,unknown
11891,3,0,None,0,White,White,0,5,6,1,WEST,2,unknown,unknown
11892,3,0,None,0,Unknown,African American,1,3,1,1,SOUTH,2,unknown,unknown
11893,3,0,None,0,White,White,0,3,3,2,WEST,2,unknown,unknown
11894,3,0,None,0,White,White,0,3,4,2,WEST,3,unknown,unknown
11895,3,0,None,0,Multi-Racial,Unknown,0,3,6,2,WEST,3,unknown,unknown
11896,3,0,None,0,White,White,0,5,4,3,Unknown,0,unknown,unknown
11897,3,0,None,0,Multi-Racial,Unknown,0,3,4,2,SOUTH,1,unknown,unknown
11898,3,0,None,0,White,White,1,3,4,2,NORTH,3,unknown,unknown
11899,3,0,None,0,White,White,1,5,4,2,SOUTH,3,unknown,unknown
11900,3,0,None,0,White,Native,0,4,3,3,WEST,2,unknown,unknown
11901,3,0,None,0,White,African American,0,3,5,3,WEST,2,unknown,unknown
11902,3,0,None,0,White,African American,0,3,4,1,TRAINING,0,unknown,unknown
11903,3,0,None,0,Hispanic,Unknown,0,3,3,1,WEST,3,unknown,unknown
11904,3,0,None,0,African American,African American,0,3,6,1,WEST,3,unknown,unknown
11905,3,0,None,0,White,Hispanic,0,3,5,1,TRAINING,0,unknown,unknown
11906,3,0,None,0,White,African American,1,4,0,1,NORTH,2,unknown,unknown
11907,3,0,None,0,White,White,0,5,6,1,WEST,2,unknown,unknown
11908,3,0,None,0,Asian,White,0,4,4,2,WEST,1,unknown,unknown
11909,3,0,None,0,White,White,0,2,6,2,EAST,3,unknown,unknown
11910,3,0,None,0,White,White,0,3,6,2,WEST,2,unknown,unknown
11911,3,0,None,0,White,White,0,3,2,2,TRAINING,0,unknown,unknown
11912,3,0,None,0,White,White,0,3,2,2,WEST,2,unknown,unknown
11913,3,0,None,1,White,African American,0,4,2,2,WEST,3,unknown,unknown
11914,3,0,None,0,White,White,0,5,0,2,WEST,2,unknown,unknown
11915,3,0,None,0,White,White,1,3,0,2,NORTH,1,unknown,unknown
11916,3,0,None,0,White,Hispanic,0,4,6,2,WEST,3,unknown,unknown
11917,3,0,None,0,White,Multi-Racial,1,4,6,2,WEST,2,unknown,unknown
11918,3,0,Lethal Blade,0,White,White,0,4,0,2,EAST,1,unknown,unknown
11919,3,0,None,0,White,Multi-Racial,0,3,2,2,NORTH,2,unknown,unknown
11920,3,0,None,0,White,Multi-Racial,0,3,2,2,NORTH,2,unknown,unknown
11921,3,0,None,0,White,Multi-Racial,0,3,2,2,NORTH,2,unknown,unknown
11922,3,0,None,0,White,Multi-Racial,0,3,2,2,NORTH,2,unknown,unknown
11923,3,0,None,1,White,Unknown,0,3,3,3,NORTH,3,unknown,unknown
11924,3,0,None,0,Unknown,Multi-Racial,0,3,4,3,SOUTH,1,unknown,unknown
11925,3,0,None,0,Unknown,White,0,4,3,3,WEST,0,unknown,unknown
11926,3,0,None,0,White,White,0,3,6,3,NORTH,3,unknown,unknown
11927,3,0,None,0,White,White,1,4,5,3,WEST,3,unknown,unknown
11928,3,0,None,0,White,Multi-Racial,0,3,0,3,NORTH,2,unknown,unknown
11929,3,0,None,0,White,African American,0,3,0,3,WEST,2,unknown,unknown
11930,3,0,None,0,White,Multi-Racial,0,3,2,3,SOUTHWEST,3,unknown,unknown
11931,3,0,None,0,White,African American,0,3,3,2,WEST,2,unknown,unknown
11932,3,0,None,0,Multi-Racial,Asian,0,3,4,2,WEST,2,unknown,unknown
11933,3,0,None,0,White,African American,0,5,5,2,WEST,3,unknown,unknown
11934,3,0,Lethal Blade,0,White,White,0,3,6,2,WEST,2,unknown,unknown
11935,3,0,None,1,White,African American,1,3,1,2,TRAINING,0,unknown,unknown
11936,3,0,None,0,White,Multi-Racial,0,3,2,2,NORTH,2,unknown,unknown
11937,3,0,None,0,Asian,Asian,0,3,2,2,NORTH,1,unknown,unknown
11938,3,0,None,0,White,Hispanic,0,4,3,3,NORTH,3,unknown,unknown
11939,3,0,None,0,Unknown,White,0,4,3,3,WEST,0,unknown,unknown
11940,3,0,None,0,White,White,0,5,6,3,NORTH,3,unknown,unknown
11941,3,0,None,0,White,White,0,3,5,3,EAST,0,unknown,unknown
11942,3,0,None,0,White,Multi-Racial,1,3,0,3,NORTH,2,unknown,unknown
11943,3,0,None,0,White,White,0,6,0,3,WEST,3,unknown,unknown
11944,3,0,Lethal Blade,0,White,Native,1,3,1,3,SOUTH,1,unknown,unknown
11945,3,0,None,0,White,Hispanic,1,3,1,3,SOUTH,1,unknown,unknown
11946,3,0,Lethal Blade,0,White,African American,0,3,1,2,NORTH,1,unknown,unknown
11947,3,0,None,1,White,Unknown,0,3,3,3,NORTH,3,unknown,unknown
11948,3,0,None,0,White,African American,0,4,4,2,WEST,2,unknown,unknown
11949,3,0,None,0,White,White,0,6,2,2,WEST,2,unknown,unknown
11950,3,0,None,0,White,African American,0,4,6,3,NORTH,2,unknown,unknown
11951,3,0,None,0,White,African American,1,6,0,3,WEST,3,unknown,unknown
11952,3,1,None,0,White,Hispanic,0,4,3,3,WEST,1,unknown,unknown
11953,3,0,None,0,White,African American,0,3,1,3,SOUTH,0,unknown,unknown
11954,3,0,None,0,White,White,0,3,4,3,SOUTH,1,unknown,unknown
11955,3,0,None,0,White,Hispanic,1,3,3,3,NORTH,2,unknown,unknown
11956,3,0,None,0,White,White,1,5,6,1,NORTH,1,unknown,unknown
11957,3,0,None,0,African American,White,0,5,5,1,NORTH,2,unknown,unknown
11958,3,0,None,0,White,African American,0,3,3,3,GANG,0,unknown,unknown
11959,3,0,None,0,White,African American,0,3,3,1,SOUTH,0,unknown,unknown
11960,3,0,None,0,Native,White,1,6,3,3,NORTH,2,unknown,unknown
11961,3,0,None,0,White,Hispanic,0,3,3,3,NORTH,2,unknown,unknown
11962,3,0,Lethal Blade,1,White,White,0,3,4,3,SOUTHWEST,2,unknown,unknown
11963,3,0,None,0,Hispanic,African American,0,3,3,3,WEST,2,unknown,unknown
11964,3,0,None,0,Asian,Asian,0,4,5,1,WEST,2,unknown,unknown
11965,3,0,None,1,White,White,0,4,3,1,NORTH,2,unknown,unknown
11966,3,0,None,0,White,White,1,4,5,2,NORTH,3,unknown,unknown
11967,3,0,None,0,White,White,0,3,5,2,EAST,2,unknown,unknown
11968,3,0,None,0,White,African American,0,5,1,3,WEST,0,unknown,unknown
11969,3,0,None,0,White,White,0,3,3,1,WEST,3,unknown,unknown
11970,3,0,None,0,White,White,0,4,2,2,SOUTH,3,unknown,unknown
11971,3,0,None,0,Native,White,1,3,1,2,NORTH,2,unknown,unknown
11972,3,0,None,0,Native,White,1,3,1,2,NORTH,2,unknown,unknown
11973,3,0,None,0,African American,White,1,4,4,2,NORTH,1,unknown,unknown
11974,3,0,None,0,White,Asian,0,3,4,2,WEST,2,unknown,unknown
11975,3,0,None,0,White,White,1,3,4,3,SOUTH,1,unknown,unknown
11976,3,0,None,0,White,White,0,3,0,1,WEST,3,unknown,unknown
11977,3,0,None,0,White,African American,0,4,0,1,WEST,1,unknown,unknown
11978,3,0,None,0,Unknown,White,0,4,1,1,EAST,3,unknown,unknown
11979,3,0,None,1,Multi-Racial,Asian,0,4,1,1,SOUTH,1,unknown,unknown
11980,3,0,None,0,African American,African American,1,3,2,1,WEST,1,unknown,unknown
11981,3,0,None,0,Unknown,White,1,2,4,1,EAST,2,unknown,unknown
11982,3,0,None,0,White,African American,0,3,6,2,EAST,2,unknown,unknown
11983,3,0,None,0,White,African American,1,3,6,2,EAST,2,unknown,unknown
11984,3,0,None,0,African American,Hispanic,0,5,0,2,NORTH,1,unknown,unknown
11985,3,0,None,0,White,White,1,3,0,2,SOUTH,0,unknown,unknown
11986,3,0,None,0,White,White,0,3,0,2,SOUTH,0,unknown,unknown
11987,3,0,None,0,White,White,0,3,0,2,SOUTH,0,unknown,unknown
11988,3,0,None,0,White,White,0,5,3,2,WEST,2,unknown,unknown
11989,3,0,None,0,White,White,0,3,2,2,NORTH,3,unknown,unknown
11990,3,0,None,0,White,African American,0,3,3,2,SOUTH,2,unknown,unknown
11991,3,0,None,0,White,African American,0,3,4,2,WEST,2,unknown,unknown
11992,3,0,None,0,Multi-Racial,White,0,3,4,2,TRAINING,0,unknown,unknown
11993,3,0,None,0,Native,White,0,4,5,2,EAST,1,unknown,unknown
11994,3,0,None,0,White,Unknown,1,3,5,2,EAST,1,unknown,unknown
11995,3,0,None,0,Asian,Native,0,4,1,3,WEST,2,unknown,unknown
11996,3,0,None,0,White,White,0,3,2,3,WEST,2,unknown,unknown
11997,3,0,None,0,White,Hispanic,0,4,2,3,NORTH,3,unknown,unknown
11998,3,0,None,0,White,White,0,3,5,2,EAST,0,unknown,unknown
11999,3,0,None,1,White,White,0,5,3,3,NORTH,2,unknown,unknown
12000,3,0,None,1,White,White,0,5,4,3,NORTH,2,unknown,unknown
12001,3,0,None,1,White,White,1,4,5,3,WEST,3,unknown,unknown
12002,3,0,None,0,Native,African American,0,4,2,3,WEST,2,unknown,unknown
12003,3,0,None,0,White,White,0,4,2,3,WEST,0,unknown,unknown
12004,3,0,None,0,White,White,0,3,4,1,NORTH,3,unknown,unknown
12005,3,0,None,0,White,Hispanic,0,3,1,2,WEST,1,unknown,unknown
12006,3,0,None,0,Asian,Asian,0,3,0,2,EAST,2,unknown,unknown
12007,3,0,None,0,Native,White,0,3,1,2,NORTH,2,unknown,unknown
12008,3,0,None,0,White,Native,0,5,3,2,WEST,2,unknown,unknown
12009,3,0,None,0,White,White,0,3,4,2,WEST,2,unknown,unknown
12010,3,0,None,0,White,White,1,6,0,2,WEST,2,unknown,unknown
12011,3,0,None,0,White,White,0,3,3,2,EAST,3,unknown,unknown
12012,3,0,None,0,White,White,0,3,3,2,EAST,1,unknown,unknown
12013,3,0,None,0,White,White,1,4,3,2,EAST,1,unknown,unknown
12014,3,0,None,0,White,Hispanic,0,3,4,2,EAST,1,unknown,unknown
12015,3,0,None,1,White,Unknown,0,3,5,2,SOUTHWEST,2,unknown,unknown
12016,3,0,None,0,Asian,White,1,4,5,2,WEST,2,unknown,unknown
12017,3,0,None,0,White,White,0,3,0,3,NORTH,3,unknown,unknown
12018,3,0,None,0,White,White,0,3,6,3,NORTH,2,unknown,unknown
12019,3,0,None,0,White,White,0,4,0,3,NORTH,1,unknown,unknown
12020,3,0,None,0,African American,White,0,5,6,3,NORTH,2,unknown,unknown
12021,3,0,None,0,White,Asian,1,3,5,2,WEST,2,unknown,unknown
12022,3,0,None,0,White,African American,0,5,1,3,WEST,2,unknown,unknown
12023,3,0,None,0,Native,White,1,5,2,3,SOUTHWEST,2,unknown,unknown
12024,3,0,None,0,White,African American,0,4,3,3,WEST,2,unknown,unknown
12025,3,0,None,0,White,White,0,3,4,3,SOUTH,1,unknown,unknown
12026,3,0,None,0,Asian,White,0,4,4,3,WEST,2,unknown,unknown
12027,3,0,None,0,Hispanic,Asian,0,5,5,3,SOUTHWEST,2,unknown,unknown
12028,3,0,None,0,Native,Asian,1,6,0,3,NORTH,2,unknown,unknown
12029,3,0,None,1,White,Multi-Racial,1,6,2,1,NORTH,1,unknown,unknown
12030,3,0,None,0,White,White,1,4,2,1,NORTH,0,unknown,unknown
12031,3,0,None,0,White,White,0,4,4,1,SOUTH,0,unknown,unknown
12032,3,0,None,0,White,Hispanic,1,3,6,1,WEST,3,unknown,unknown
12033,3,0,None,1,White,White,0,4,5,1,WEST,3,unknown,unknown
12034,3,0,None,0,White,White,0,4,6,1,NORTH,3,unknown,unknown
12035,3,0,None,1,White,Hispanic,0,4,0,1,SOUTH,3,unknown,unknown
12036,3,0,None,0,White,African American,0,4,2,1,NORTH,0,unknown,unknown
12037,3,0,None,0,White,Native,1,3,4,1,WEST,3,unknown,unknown
12038,3,0,None,0,White,Hispanic,0,3,2,2,WEST,3,unknown,unknown
12039,3,0,None,0,White,African American,0,3,5,2,TRAINING,0,unknown,unknown
12040,3,0,None,0,White,African American,1,3,5,2,TRAINING,0,unknown,unknown
12041,3,0,None,0,White,African American,0,3,2,2,NORTH,0,unknown,unknown
12042,3,0,None,0,White,White,0,3,6,2,TRAINING,0,unknown,unknown
12043,3,0,None,0,White,African American,0,5,1,2,SOUTHWEST,2,unknown,unknown
12044,3,0,None,0,African American,White,0,3,2,2,WEST,1,unknown,unknown
12045,3,0,None,0,White,African American,0,4,2,2,NORTH,3,unknown,unknown
12046,3,0,None,0,White,African American,0,2,5,2,WEST,3,unknown,unknown
12047,3,0,None,0,African American,African American,0,3,5,2,WEST,1,unknown,unknown
12048,3,0,None,0,White,White,0,3,3,3,NORTH,3,unknown,unknown
12049,3,0,None,0,White,White,0,4,6,3,EAST,2,unknown,unknown
12050,3,0,None,0,White,White,0,2,5,3,EAST,3,unknown,unknown
12051,3,0,None,0,White,White,0,5,6,1,WEST,2,unknown,unknown
12052,3,0,None,0,White,African American,0,4,0,1,WEST,0,unknown,unknown
12053,3,0,None,0,White,White,1,4,1,1,NORTH,3,unknown,unknown
12054,3,0,None,0,Hispanic,White,0,3,3,2,WEST,3,unknown,unknown
12055,3,0,None,0,Native,White,0,6,0,2,NORTH,2,unknown,unknown
12056,3,0,None,0,White,Native,0,4,3,2,NORTH,3,unknown,unknown
12057,3,0,None,1,Asian,White,0,3,3,2,SOUTH,3,unknown,unknown
12058,3,0,None,0,Multi-Racial,White,1,3,4,2,SOUTH,1,unknown,unknown
12059,3,0,None,0,White,White,0,3,4,2,NORTH,3,unknown,unknown
12060,3,0,None,0,White,White,1,3,4,2,WEST,2,unknown,unknown
12061,3,0,None,0,White,White,0,3,6,2,NORTH,3,unknown,unknown
12062,3,0,None,0,Native,White,1,2,5,2,TRAINING,0,unknown,unknown
12063,3,0,None,0,White,Unknown,0,3,0,2,NORTH,1,unknown,unknown
12064,3,0,None,0,Hispanic,White,0,5,0,2,WEST,2,unknown,unknown
12065,3,0,None,1,White,African American,0,3,1,2,TRAINING,0,unknown,unknown
12066,3,0,None,0,White,Multi-Racial,0,3,2,2,NORTH,2,unknown,unknown
12067,3,0,None,0,White,White,0,4,3,3,WEST,3,unknown,unknown
12068,3,0,None,0,White,White,0,3,4,3,EAST,3,unknown,unknown
12069,3,0,None,0,White,White,1,3,5,3,NORTH,3,unknown,unknown
12070,3,0,None,0,Asian,African American,0,4,4,3,WEST,2,unknown,unknown
12071,3,0,None,0,Native,White,0,6,5,1,WEST,2,unknown,unknown
12072,3,0,None,0,White,African American,0,3,6,1,WEST,3,unknown,unknown
12073,3,0,None,0,White,White,1,3,6,1,WEST,3,unknown,unknown
12074,3,0,None,0,White,White,0,4,1,1,NORTH,1,unknown,unknown
12075,3,0,None,0,White,African American,1,3,1,1,WEST,3,unknown,unknown
12076,3,0,None,0,White,African American,0,3,0,1,WEST,3,unknown,unknown
12077,3,0,None,0,White,Hispanic,0,3,1,1,WEST,2,unknown,unknown
12078,3,0,None,1,Multi-Racial,White,1,2,5,2,WEST,2,unknown,unknown
12079,3,0,None,0,White,White,0,4,5,2,TRAINING,0,unknown,unknown
12080,3,0,None,0,White,African American,0,3,6,2,EAST,2,unknown,unknown
12081,3,0,None,0,White,Native,0,4,6,2,WEST,1,unknown,unknown
12082,3,0,None,0,Native,White,1,3,1,2,NORTH,2,unknown,unknown
12083,3,0,None,0,Native,African American,1,3,1,2,NORTH,2,unknown,unknown
12084,3,0,None,0,White,Hispanic,0,6,0,2,WEST,2,unknown,unknown
12085,3,0,None,0,White,Unknown,0,3,6,2,EAST,2,unknown,unknown
12086,3,0,None,0,White,White,1,3,6,2,EAST,2,unknown,unknown
12087,3,0,Lethal Blade,0,White,White,0,3,0,2,SOUTH,0,unknown,unknown
12088,3,0,None,0,White,White,0,4,0,2,NORTH,3,unknown,unknown
12089,3,0,None,0,White,African American,0,3,2,2,SOUTH,1,unknown,unknown
12090,3,0,None,0,White,White,0,4,3,2,EAST,1,unknown,unknown
12091,3,0,None,0,White,Native,0,3,4,2,TRAINING,0,unknown,unknown
12092,3,0,None,0,White,White,0,5,4,2,WEST,2,unknown,unknown
12093,3,0,None,0,Unknown,White,0,3,5,2,NORTH,3,unknown,unknown
12094,3,0,None,0,White,Unknown,2,3,5,2,SOUTH,2,unknown,unknown
12095,3,0,None,0,White,African American,0,6,6,3,NORTH,2,unknown,unknown
12096,3,0,None,0,White,Unknown,1,6,6,3,NORTH,2,unknown,unknown
12097,3,0,None,0,Asian,White,0,4,1,3,WEST,2,unknown,unknown
12098,3,0,None,1,White,African American,0,3,2,3,WEST,2,unknown,unknown
12099,3,0,None,0,White,White,0,4,2,3,EAST,3,unknown,unknown
12100,3,0,None,0,White,White,0,5,3,3,WEST,2,unknown,unknown
12101,3,0,None,0,White,African American,0,5,3,3,WEST,2,unknown,unknown
12102,3,0,None,0,White,White,0,4,4,3,NORTH,2,unknown,unknown
12103,3,0,None,0,White,White,0,3,4,3,NORTH,3,unknown,unknown
12104,3,0,None,0,White,White,0,4,4,3,NORTH,1,unknown,unknown
12105,3,0,None,1,White,White,0,4,5,3,WEST,3,unknown,unknown
12106,3,0,None,0,Hispanic,African American,0,4,1,1,NORTH,2,unknown,unknown
12107,3,0,None,0,White,White,1,4,2,1,NORTH,0,unknown,unknown
12108,3,0,None,0,Asian,White,0,5,4,1,SOUTHWEST,3,unknown,unknown
12109,3,0,None,0,White,Hispanic,0,3,3,1,NORTH,3,unknown,unknown
12110,3,0,None,0,White,White,0,5,4,1,WEST,2,unknown,unknown
12111,3,0,None,0,White,White,0,4,5,1,WEST,0,unknown,unknown
12112,3,0,None,0,White,African American,0,3,6,1,WEST,3,unknown,unknown
12113,3,0,None,0,White,White,0,3,2,2,TRAINING,0,unknown,unknown
12114,3,0,None,0,White,White,0,3,4,2,WEST,3,unknown,unknown
12115,3,0,None,0,Multi-Racial,White,0,5,6,2,WEST,3,unknown,unknown
12116,3,0,None,0,White,White,0,5,6,2,TRAINING,0,unknown,unknown
12117,3,0,None,0,White,Hispanic,0,3,6,2,WEST,2,unknown,unknown
